"[419.0, 0, 0, 2013, 1]","[2]","3","[False]"
"[570.1, 9, 8, 1998, 1]","[1]","0","[False]"
"[615.822, 1, 0, 2002, 1]","[2]","2","[ True]"
"[796.5, 1, 1, 2009, 1]","[2]","2","[ True]"
"[581.092, 0, 3, 1996, 1]","[1]","1","[ True]"
"[641.5636, 0, 0, 2013, 1]","[2]","3","[False]"
"[6.7, 0, 0, 2012, 1]","[2]","2","[ True]"
"[809.0, 0, 0, 2011, 1]","[2]","1","[False]"
"[641.595, 0, 0, 2008, 1]","[2]","1","[False]"
"[917.281, 0, 0, 2009, 1]","[3]","3","[ True]"
"[616.0472, 0, 0, 2012, 1]","[1]","2","[False]"
"[618.2, 0, 0, 2012, 1]","[1]","2","[False]"
"[916.604, 1, 2, 1997, 1]","[1]","1","[ True]"
"[203.0, 0, 0, 2013, 1]","[2]","2","[ True]"
"[843.914, 1, 0, 2002, 1]","[1]","1","[ True]"
"[791.45092, 0, 1, 1994, 1]","[1]","1","[ True]"
"[598.34, 2, 10, 1995, 1]","[1]","1","[ True]"
"[791.43028092, 0, 0, 2012, 0]","[1]","1","[ True]"
"[613.25, 0, 0, 2006, 1]","[1]","1","[ True]"
"[154.6303, 0, 0, 2005, 1]","[1]","1","[ True]"
"[909.08, 1, 8, 1993, 1]","[1]","1","[ True]"
"[808.81, 0, 0, 2009, 1]","[1]","2","[False]"
"[629.222, 0, 0, 2012, 1]","[2]","3","[False]"
"[616.8522, 1, 0, 2013, 1]","[2]","2","[ True]"
"[796.083, 0, 0, 2005, 0]","[1]","1","[ True]"
"[4.165, 3, 2, 2006, 1]","[2]","2","[ True]"
"[70.92, 0, 1, 2003, 1]","[1]","1","[ True]"
"[320.533, 0, 0, 1993, 1]","[1]","0","[False]"
"[155.9, 0, 0, 2013, 1]","[1]","3","[False]"
"[915.404, 0, 0, 2008, 1]","[2]","2","[ True]"
"[629.892, 0, 0, 2000, 1]","[1]","1","[ True]"
"[842.0, 0, 0, 2009, 1]","[1]","2","[False]"
"[306.4309714, 0, 0, 2006, 1]","[1]","1","[ True]"
"[917.14, 0, 0, 2010, 1]","[3]","1","[False]"
"[152.167, 0, 0, 2000, 1]","[1]","1","[ True]"
"[193.0, 2, 16, 2001, 1]","[1]","3","[False]"
"[303.60944, 0, 0, 2003, 1]","[1]","1","[ True]"
"[944.044, 0, 0, 2003, 1]","[1]","1","[ True]"
"[364.106, 1, 0, 2008, 0]","[2]","2","[ True]"
"[917.293, 4, 0, 2008, 1]","[3]","2","[False]"
"[6.6, 2, 3, 2003, 0]","[1]","1","[ True]"
"[641.83, 10, 0, 2006, 1]","[2]","2","[ True]"
"[620.00420285536, 2, 1, 2007, 1]","[2]","3","[False]"
"[974.46103, 0, 0, 1996, 1]","[1]","0","[False]"
"[909.09812, 1, 2, 2000, 1]","[1]","1","[ True]"
"[177.5, 0, 0, 2000, 1]","[1]","1","[ True]"
"[759.13, 0, 0, 2000, 1]","[1]","1","[ True]"
"[848.0, 0, 4, 2013, 1]","[1]","2","[False]"
"[327.73, 0, 2, 2003, 1]","[1]","1","[ True]"
"[750.0, 0, 1, 2011, 1]","[1]","1","[ True]"
"[728.7087, 0, 0, 1997, 1]","[1]","0","[False]"
"[971.4044, 0, 0, 2013, 1]","[1]","1","[ True]"
"[809.3872, 0, 2, 2005, 1]","[1]","1","[ True]"
"[363.44094, 0, 0, 1982, 1]","[1]","1","[ True]"
"[370.114, 0, 1, 1998, 1]","[1]","1","[ True]"
"[618.175, 0, 3, 2005, 1]","[1]","1","[ True]"
"[709.2, 0, 0, 2012, 1]","[2]","2","[ True]"
"[758.0, 0, 0, 2008, 1]","[1]","2","[False]"
"[641.53, 1, 4, 2003, 1]","[1]","1","[ True]"
"[641.5978, 0, 1, 1998, 0]","[1]","0","[False]"
"[362.14097, 0, 1, 2000, 1]","[1]","1","[ True]"
"[778.9, 0, 0, 2008, 1]","[1]","1","[ True]"
"[643.7, 0, 0, 1998, 1]","[1]","1","[ True]"
"[297.09, 0, 0, 1999, 0]","[1]","1","[ True]"
"[623.8942, 0, 0, 1998, 1]","[1]","1","[ True]"
"[338.76291, 0, 0, 1988, 1]","[1]","1","[ True]"
"[808.0441, 1, 1, 1998, 1]","[1]","2","[False]"
"[916.4, 0, 2, 2004, 1]","[1]","2","[False]"
"[965.0, 0, 0, 2012, 1]","[1]","1","[ True]"
"[378.17028, 1, 0, 1992, 1]","[1]","1","[ True]"
"[372.416, 0, 0, 2005, 1]","[1]","1","[ True]"
"[917.14, 1, 2, 2011, 1]","[2]","3","[False]"
"[280.40971, 0, 0, 2002, 1]","[1]","1","[ True]"
"[839.81462, 0, 0, 1989, 1]","[1]","1","[ True]"
"[917.14797, 1, 0, 2008, 1]","[2]","1","[False]"
"[841.914, 3, 5, 2001, 1]","[1]","1","[ True]"
"[759.5, 0, 0, 2005, 1]","[1]","1","[ True]"
"[940.5318, 1, 2, 1992, 1]","[1]","1","[ True]"
"[447.0, 0, 0, 1998, 1]","[1]","1","[ True]"
"[909.8203, 0, 0, 2005, 1]","[1]","0","[False]"
"[635.965, 1, 0, 2005, 1]","[2]","1","[False]"
"[154.6303, 0, 0, 2008, 1]","[1]","2","[False]"
"[299.7914, 0, 1, 2009, 1]","[1]","1","[ True]"
"[796.962, 0, 0, 2009, 1]","[1]","1","[ True]"
"[915.49304, 0, 0, 2006, 1]","[1]","2","[False]"
"[741.5, 2, 3, 2010, 1]","[3]","1","[False]"
"[362.290944, 0, 0, 2007, 1]","[1]","3","[False]"
"[791.43023, 0, 0, 1991, 1]","[1]","1","[ True]"
"[971.04092, 1, 12, 1999, 1]","[1]","1","[ True]"
"[934.0, 0, 1, 2001, 1]","[1]","1","[ True]"
"[941.084092, 0, 0, 2004, 0]","[1]","1","[ True]"
"[693.3, 0, 0, 2004, 1]","[1]","2","[False]"
"[641.694, 0, 1, 2002, 1]","[1]","1","[ True]"
"[917.1428, 1, 3, 2002, 0]","[1]","1","[ True]"
"[929.4403, 0, 0, 2001, 1]","[1]","1","[ True]"
"[791.4302, 3, 7, 2011, 1]","[1]","3","[False]"
"[338.9714, 2, 0, 2006, 1]","[2]","1","[False]"
"[306.874, 0, 0, 1999, 1]","[1]","1","[ True]"
"[4.678, 0, 0, 2001, 0]","[1]","1","[ True]"
"[323.09567, 0, 0, 2004, 1]","[1]","1","[ True]"
"[796.83019, 0, 0, 2005, 1]","[1]","0","[False]"
"[745.5941, 0, 0, 2001, 0]","[1]","1","[ True]"
"[789.43003, 0, 1, 1997, 1]","[1]","1","[ True]"
"[841.914, 0, 1, 2004, 1]","[1]","1","[ True]"
"[940.53, 5, 5, 2012, 1]","[3]","3","[ True]"
"[928.21, 0, 0, 1986, 1]","[1]","1","[ True]"
"[649.0, 0, 0, 2008, 1]","[1]","1","[ True]"
"[171.0, 4, 4, 2011, 1]","[1]","2","[False]"
"[958.104, 0, 0, 2002, 0]","[1]","1","[ True]"
"[299.16, 0, 4, 1997, 1]","[1]","1","[ True]"
"[843.912, 0, 0, 1998, 1]","[1]","1","[ True]"
"[364.132, 1, 0, 1974, 1]","[1]","1","[ True]"
"[914.52300222, 0, 0, 2002, 1]","[1]","1","[ True]"
"[791.43092, 0, 3, 2002, 1]","[1]","1","[ True]"
"[759.4, 0, 0, 2001, 1]","[1]","1","[ True]"
"[842.914, 1, 0, 2000, 1]","[1]","1","[ True]"
"[786.2, 0, 0, 2009, 1]","[2]","2","[ True]"
"[808.06692, 1, 4, 2002, 1]","[1]","1","[ True]"
"[624.209714471, 0, 1, 2005, 1]","[1]","1","[ True]"
"[333.79, 0, 0, 2012, 1]","[2]","1","[False]"
"[613.7182, 2, 3, 2006, 1]","[2]","1","[False]"
"[305.8924, 0, 0, 1997, 1]","[1]","1","[ True]"
"[937.07092, 0, 0, 2001, 1]","[1]","1","[ True]"
"[818.0, 1, 1, 2012, 1]","[2]","3","[False]"
"[324.40971, 0, 0, 2003, 1]","[1]","1","[ True]"
"[917.286, 0, 0, 2012, 1]","[2]","3","[False]"
"[914.58, 0, 0, 2012, 1]","[2]","2","[ True]"
"[808.8, 0, 0, 2013, 1]","[1]","1","[ True]"
"[641.812, 0, 1, 2006, 1]","[1]","2","[False]"
"[618.92, 0, 0, 2000, 1]","[1]","1","[ True]"
"[641.358, 0, 0, 2003, 1]","[1]","1","[ True]"
"[843.99, 0, 2, 1989, 1]","[1]","1","[ True]"
"[641.59569, 0, 0, 1998, 1]","[1]","1","[ True]"
"[791.43028, 0, 0, 2004, 1]","[1]","0","[False]"
"[782.42166, 0, 0, 2012, 1]","[1]","3","[False]"
"[612.6, 0, 0, 1999, 1]","[1]","1","[ True]"
"[658.3145, 10, 18, 2000, 1]","[1]","0","[False]"
"[971.064, 0, 0, 2010, 0]","[1]","1","[ True]"
"[843.0, 0, 2, 2009, 1]","[1]","2","[False]"
"[920.99569405, 0, 0, 2008, 1]","[1]","1","[ True]"
"[152.41, 0, 0, 2005, 1]","[1]","1","[ True]"
"[362.712, 0, 0, 2006, 1]","[1]","2","[False]"
"[797.122, 0, 0, 2004, 1]","[1]","1","[ True]"
"[302.34, 0, 5, 2002, 1]","[1]","1","[ True]"
"[928.0, 1, 2, 2011, 1]","[2]","2","[ True]"
"[613.7, 1, 0, 2011, 1]","[2]","3","[False]"
"[971.4471, 0, 0, 2008, 1]","[1]","2","[False]"
"[793.3092, 0, 3, 1988, 1]","[1]","1","[ True]"
"[306.7, 0, 0, 2012, 1]","[1]","1","[ True]"
"[823.914, 1, 1, 2003, 1]","[1]","1","[ True]"
"[971.4471, 0, 0, 1997, 1]","[1]","1","[ True]"
"[843.0, 0, 0, 2010, 1]","[1]","1","[ True]"
"[613.7046, 0, 0, 2001, 1]","[1]","1","[ True]"
"[919.59704, 0, 0, 2012, 1]","[2]","2","[ True]"
"[960.00992, 0, 0, 1991, 1]","[1]","1","[ True]"
"[944.084, 0, 0, 2009, 1]","[1]","2","[False]"
"[847.914, 0, 6, 2000, 1]","[1]","1","[ True]"
"[746.432042, 0, 0, 2005, 1]","[1]","1","[ True]"
"[153.35, 2, 0, 2006, 1]","[2]","2","[ True]"
"[330.954053, 0, 0, 2006, 0]","[1]","1","[ True]"
"[914.912, 0, 0, 2010, 1]","[2]","3","[False]"
"[709.0341, 0, 0, 2000, 1]","[1]","1","[ True]"
"[383.4971, 0, 1, 2003, 1]","[1]","0","[False]"
