"[615.532, 0, 0, 2001, 1]","[1]","1","[ True]"
"[364.1066092, 1, 0, 2006, 1]","[2]","2","[ True]"
"[155.9042, 0, 0, 2005, 1]","[1]","1","[ True]"
"[344.7101, 0, 0, 2008, 1]","[1]","2","[False]"
"[915.104, 0, 0, 2002, 1]","[1]","1","[ True]"
"[641.852, 0, 0, 2000, 1]","[1]","1","[ True]"
"[5.268, 0, 0, 2011, 1]","[2]","3","[False]"
"[232.0, 0, 0, 1999, 1]","[1]","1","[ True]"
"[647.95443, 0, 0, 1989, 1]","[1]","0","[False]"
"[791.4302, 0, 0, 2009, 1]","[1]","1","[ True]"
"[649.0, 0, 0, 2009, 1]","[2]","2","[ True]"
"[959.6042, 0, 0, 2002, 1]","[1]","0","[False]"
"[636.755, 4, 14, 2007, 1]","[1]","1","[ True]"
"[796.083, 0, 0, 2002, 1]","[1]","0","[False]"
"[791.45092, 0, 0, 1994, 1]","[1]","1","[ True]"
"[704.9424, 1, 4, 2006, 1]","[1]","1","[ True]"
"[615.2, 0, 0, 1990, 1]","[1]","0","[False]"
"[641.5, 1, 0, 2010, 1]","[2]","3","[False]"
"[919.62, 0, 1, 2012, 1]","[1]","2","[False]"
"[909.0, 0, 0, 2010, 1]","[1]","3","[False]"
"[629.222, 0, 0, 2012, 1]","[2]","3","[False]"
"[398.27, 0, 0, 2009, 1]","[2]","1","[False]"
"[370.154, 0, 1, 2008, 1]","[1]","1","[ True]"
"[70.0, 0, 0, 2010, 1]","[1]","3","[False]"
"[592.09714, 0, 0, 1997, 1]","[1]","0","[False]"
"[530.0, 0, 0, 1993, 1]","[1]","1","[ True]"
"[919.404, 0, 0, 2008, 1]","[1]","2","[False]"
"[613.2, 0, 0, 2009, 1]","[1]","1","[ True]"
"[158.1, 4, 2, 2011, 1]","[2]","2","[ True]"
"[741.59714, 2, 2, 2007, 1]","[1]","1","[ True]"
"[448.2, 0, 0, 2013, 1]","[2]","3","[False]"
"[841.914, 0, 9, 2005, 1]","[1]","1","[ True]"
"[635.9671, 0, 0, 2006, 1]","[1]","1","[ True]"
"[676.22, 0, 0, 2007, 1]","[1]","1","[ True]"
"[791.4302, 0, 2, 2004, 1]","[1]","1","[ True]"
"[176.0, 2, 0, 2005, 1]","[1]","0","[False]"
"[447.0903, 1, 5, 2007, 1]","[1]","1","[ True]"
"[791.4375, 1, 0, 2011, 1]","[2]","1","[False]"
"[641.82, 1, 0, 2011, 1]","[2]","2","[ True]"
"[746.43, 0, 0, 2008, 1]","[2]","2","[ True]"
"[423.0, 0, 0, 2005, 0]","[1]","0","[False]"
"[615.32433, 1, 1, 1999, 1]","[1]","1","[ True]"
"[951.05, 0, 2, 2011, 1]","[1]","1","[ True]"
"[809.3, 1, 0, 2005, 1]","[1]","1","[ True]"
"[971.4, 0, 0, 2012, 1]","[1]","1","[ True]"
"[530.0, 0, 0, 2009, 1]","[1]","3","[False]"
"[791.43, 0, 0, 2010, 1]","[2]","2","[ True]"
"[617.564, 0, 0, 2001, 1]","[1]","1","[ True]"
"[914.00222, 0, 0, 2006, 1]","[1]","1","[ True]"
"[4.16, 1, 0, 2011, 1]","[2]","3","[False]"
"[133.3092, 0, 0, 2007, 1]","[2]","2","[ True]"
"[291.44, 0, 0, 1999, 1]","[1]","0","[False]"
"[641.6374, 0, 0, 2007, 1]","[1]","2","[False]"
"[305.84, 0, 1, 2010, 1]","[1]","1","[ True]"
"[926.1, 0, 0, 2008, 1]","[1]","2","[False]"
"[923.0, 2, 3, 2010, 1]","[1]","1","[ True]"
"[958.1045, 0, 0, 2004, 1]","[1]","1","[ True]"
"[613.7, 1, 0, 2009, 1]","[2]","2","[ True]"
"[841.914, 0, 0, 2004, 1]","[1]","0","[False]"
"[791.430280922, 0, 0, 2004, 1]","[1]","1","[ True]"
"[576.5, 0, 1, 2008, 1]","[1]","1","[ True]"
"[102.0, 1, 1, 2007, 1]","[1]","1","[ True]"
"[641.3, 0, 0, 2011, 1]","[3]","1","[False]"
"[750.3, 0, 0, 2001, 1]","[1]","2","[False]"
"[458.2, 0, 0, 2010, 1]","[1]","2","[False]"
"[780.0, 3, 2, 2009, 1]","[2]","1","[False]"
"[658.4092, 0, 0, 2003, 1]","[1]","1","[ True]"
"[158.1, 5, 0, 2007, 1]","[2]","1","[False]"
"[954.9105, 0, 1, 2008, 1]","[1]","2","[False]"
"[917.13, 0, 0, 2003, 0]","[1]","0","[False]"
"[729.5, 0, 1, 2001, 1]","[1]","0","[False]"
"[551.22, 0, 0, 2010, 1]","[1]","0","[False]"
"[70.5, 0, 0, 2013, 1]","[1]","1","[ True]"
"[152.4, 7, 2, 2011, 1]","[2]","3","[False]"
"[306.73, 1, 6, 2010, 1]","[1]","2","[False]"
"[917.141700222, 0, 0, 2005, 1]","[1]","1","[ True]"
"[190.0, 0, 0, 2010, 1]","[1]","1","[ True]"
"[848.0, 0, 0, 2013, 1]","[0]","0","[ True]"
"[658.83408, 0, 0, 2001, 1]","[1]","0","[False]"
"[914.67, 1, 0, 2014, 1]","[2]","0","[False]"
"[306.874, 0, 0, 2002, 1]","[1]","1","[ True]"
"[641.5, 0, 0, 2007, 1]","[1]","1","[ True]"
"[641.5, 0, 0, 2012, 1]","[3]","1","[False]"
"[946.083, 2, 16, 2004, 1]","[1]","0","[False]"
"[590.0, 0, 0, 2009, 1]","[1]","1","[ True]"
"[909.0, 0, 0, 2007, 0]","[1]","0","[False]"
"[613.2, 4, 1, 2008, 1]","[1]","2","[False]"
"[372.46, 0, 0, 2009, 1]","[2]","2","[ True]"
"[771.0, 1, 1, 2011, 1]","[1]","2","[False]"
"[302.0, 0, 2, 2007, 1]","[1]","2","[False]"
"[917.294, 0, 0, 2012, 1]","[2]","2","[ True]"
