"[658.56202, 0, 0, 1996, 1]","[1]","1","[ True]"
"[332.642092, 0, 0, 2010, 1]","[1]","2","[False]"
"[133.9013, 11, 5, 2002, 1]","[1]","3","[False]"
"[636.73, 1, 2, 1998, 1]","[1]","1","[ True]"
"[759.9492, 0, 2, 1988, 1]","[1]","0","[False]"
"[839.726, 0, 0, 1991, 1]","[1]","0","[False]"
"[303.484092, 0, 5, 2000, 1]","[1]","0","[False]"
"[616.0252, 0, 0, 1997, 0]","[1]","1","[ True]"
"[615.852, 0, 0, 1994, 1]","[1]","2","[False]"
"[658.4, 0, 0, 2009, 1]","[1]","2","[False]"
"[618.19059, 0, 6, 1987, 1]","[1]","0","[False]"
"[551.567, 0, 0, 2005, 1]","[1]","1","[ True]"
"[914.30409051, 0, 0, 2009, 0]","[1]","2","[False]"
"[323.092, 0, 4, 1980, 0]","[1]","0","[False]"
"[5.4465, 3, 0, 2007, 1]","[2]","3","[False]"
"[843.99, 2, 0, 1991, 1]","[1]","1","[ True]"
"[942.055, 0, 0, 1988, 1]","[1]","1","[ True]"
"[909.0, 0, 0, 2011, 1]","[2]","2","[ True]"
"[535.0, 1, 3, 2008, 1]","[1]","1","[ True]"
"[248.22092, 0, 0, 1992, 1]","[1]","0","[False]"
"[927.9143, 0, 0, 1981, 1]","[0]","0","[ True]"
"[690.893, 1, 0, 2008, 1]","[2]","1","[False]"
"[796.8152, 0, 1, 1996, 1]","[1]","1","[ True]"
"[616.722, 0, 0, 1984, 1]","[1]","1","[ True]"
"[745.44942, 0, 0, 1992, 1]","[1]","0","[False]"
"[796.083, 0, 0, 2005, 0]","[1]","0","[False]"
"[848.91, 0, 0, 2001, 1]","[1]","1","[ True]"
"[5.7565, 0, 0, 2007, 1]","[2]","3","[False]"
"[646.78, 0, 0, 2007, 1]","[2]","2","[ True]"
"[641.5, 0, 0, 2012, 1]","[3]","2","[False]"
"[927.8542, 0, 1, 1981, 1]","[0]","0","[ True]"
"[613.26, 0, 1, 1999, 1]","[1]","1","[ True]"
"[133.0, 0, 0, 2000, 1]","[1]","1","[ True]"
"[823.912, 0, 0, 2002, 0]","[1]","0","[False]"
"[928.41, 0, 1, 1982, 1]","[0]","0","[ True]"
"[306.309714, 0, 2, 2008, 1]","[1]","1","[ True]"
"[599.8, 0, 0, 2001, 1]","[1]","1","[ True]"
"[842.99, 6, 25, 1985, 1]","[1]","1","[ True]"
"[332.024, 0, 0, 2010, 1]","[1]","3","[False]"
"[943.088, 0, 0, 2013, 1]","[1]","3","[False]"
"[917.293, 4, 0, 2008, 1]","[3]","2","[False]"
"[843.7, 0, 0, 1999, 1]","[1]","0","[False]"
"[789.41242, 0, 0, 1990, 1]","[1]","0","[False]"
"[928.21, 0, 1, 1988, 0]","[0]","0","[ True]"
"[823.914, 0, 1, 2007, 1]","[1]","2","[False]"
"[158.1, 2, 10, 1994, 1]","[1]","1","[ True]"
"[153.44, 0, 0, 1984, 1]","[1]","1","[ True]"
"[327.730090511, 0, 1, 2006, 1]","[1]","1","[ True]"
"[848.0, 1, 6, 2013, 1]","[3]","2","[False]"
"[848.914, 0, 2, 2005, 1]","[1]","0","[False]"
"[759.4, 0, 0, 1995, 1]","[1]","1","[ True]"
"[618.9200092, 0, 0, 2012, 1]","[2]","3","[False]"
"[915.15045, 0, 1, 1989, 1]","[1]","1","[ True]"
"[920.0714, 0, 4, 2004, 1]","[1]","1","[ True]"
"[840.4, 0, 0, 1987, 1]","[0]","1","[False]"
"[720.92, 0, 0, 1993, 1]","[1]","0","[False]"
"[540.92, 0, 0, 1995, 1]","[1]","1","[ True]"
"[690.837, 1, 0, 2007, 0]","[2]","1","[False]"
"[780.92, 0, 2, 2000, 1]","[1]","1","[ True]"
"[221.95, 0, 0, 1980, 1]","[1]","1","[ True]"
"[973.922, 0, 0, 1988, 0]","[1]","1","[ True]"
"[153.14, 0, 0, 2003, 1]","[2]","2","[ True]"
"[902.02, 0, 0, 1998, 1]","[1]","2","[False]"
"[613.71, 0, 0, 1991, 1]","[1]","0","[False]"
"[928.31, 0, 1, 1980, 1]","[0]","1","[False]"
"[643.7, 0, 0, 1998, 1]","[1]","2","[False]"
"[597.9097, 0, 1, 1992, 1]","[1]","0","[False]"
"[641.5, 0, 0, 2000, 1]","[1]","1","[ True]"
"[616.89165, 12, 17, 2000, 1]","[1]","1","[ True]"
"[616.99, 0, 0, 2010, 0]","[1]","0","[False]"
"[920.00904, 0, 0, 2004, 1]","[2]","1","[False]"
"[362.4, 0, 0, 2009, 1]","[1]","2","[False]"
"[646.77, 0, 1, 1989, 1]","[1]","1","[ True]"
"[971.4045, 3, 1, 2001, 1]","[2]","0","[False]"
"[616.8527, 0, 1, 2002, 1]","[1]","1","[ True]"
"[641.5092, 0, 0, 2007, 0]","[2]","1","[False]"
"[616.8, 0, 0, 2012, 1]","[2]","2","[ True]"
"[914.1500222, 1, 3, 2006, 1]","[1]","2","[False]"
"[362.42, 0, 1, 1998, 1]","[1]","1","[ True]"
"[709.37, 0, 0, 1996, 1]","[1]","1","[ True]"
"[70.5, 0, 0, 2004, 1]","[1]","1","[ True]"
"[641.5, 0, 0, 2013, 1]","[3]","3","[ True]"
"[796.962, 0, 0, 2006, 0]","[1]","1","[ True]"
"[965.04, 0, 0, 1980, 1]","[1]","0","[False]"
"[848.0, 2, 1, 2013, 1]","[2]","3","[False]"
"[847.92, 0, 0, 2006, 1]","[1]","1","[ True]"
"[615.5, 0, 0, 2010, 1]","[2]","3","[False]"
"[795.43, 0, 0, 1999, 1]","[1]","1","[ True]"
"[190.0, 0, 0, 2010, 1]","[1]","3","[False]"
"[922.22, 0, 9, 1980, 1]","[1]","1","[ True]"
"[971.4, 0, 3, 2001, 0]","[1]","0","[False]"
"[658.83408, 0, 1, 2001, 1]","[1]","1","[ True]"
"[891.744, 0, 4, 1996, 1]","[1]","1","[ True]"
"[693.3, 0, 0, 2004, 1]","[2]","3","[False]"
"[154.6303, 0, 0, 2005, 1]","[2]","3","[False]"
"[840.803538, 0, 0, 2001, 1]","[1]","1","[ True]"
"[704.94856, 0, 0, 2002, 1]","[1]","1","[ True]"
"[5.4465, 1, 1, 2006, 1]","[2]","2","[ True]"
"[944.033092, 0, 0, 1974, 1]","[1]","1","[ True]"
"[928.41, 0, 0, 1991, 1]","[1]","0","[False]"
"[623.89, 0, 0, 2010, 1]","[2]","0","[False]"
"[179.9, 12, 5, 1992, 1]","[1]","1","[ True]"
"[911.7, 0, 0, 2008, 1]","[1]","1","[ True]"
"[895.608, 0, 0, 2013, 1]","[1]","2","[False]"
"[930.1, 0, 0, 2000, 1]","[1]","1","[ True]"
"[335.83, 0, 0, 1989, 0]","[1]","1","[ True]"
"[736.2, 0, 1, 1997, 1]","[1]","1","[ True]"
"[363.2092, 0, 2, 2008, 1]","[1]","1","[ True]"
"[945.5, 0, 0, 1988, 1]","[1]","0","[False]"
"[641.30097, 0, 0, 1998, 1]","[1]","0","[False]"
"[928.21, 0, 0, 1986, 1]","[0]","1","[False]"
"[551.6, 2, 5, 2007, 1]","[1]","2","[False]"
"[623.51092, 5, 1, 1991, 1]","[1]","1","[ True]"
"[346.71404, 0, 0, 1989, 1]","[1]","1","[ True]"
"[658.041, 0, 0, 1995, 0]","[1]","1","[ True]"
"[647.95714, 4, 0, 2012, 1]","[2]","2","[ True]"
"[616.71, 0, 0, 1987, 1]","[1]","0","[False]"
"[840.9, 0, 0, 1983, 1]","[1]","0","[False]"
"[155.9042, 0, 0, 1997, 1]","[1]","1","[ True]"
"[629.409, 0, 1, 2000, 1]","[1]","1","[ True]"
"[395.22, 0, 0, 2001, 0]","[0]","1","[False]"
"[372.87, 0, 0, 2006, 0]","[1]","1","[ True]"
"[158.1, 0, 0, 2008, 1]","[1]","3","[False]"
"[133.3, 0, 0, 1991, 1]","[1]","1","[ True]"
"[469.341, 0, 0, 1997, 1]","[1]","1","[ True]"
"[843.914, 0, 2, 2001, 1]","[1]","0","[False]"
"[739.2709, 0, 0, 1997, 1]","[1]","1","[ True]"
"[639.27633, 0, 0, 1999, 1]","[1]","1","[ True]"
"[613.2, 0, 0, 2002, 0]","[1]","1","[ True]"
"[158.20835, 0, 0, 2003, 1]","[1]","1","[ True]"
"[813.0, 0, 7, 1977, 0]","[1]","1","[ True]"
"[919.62, 2, 1, 2012, 1]","[3]","1","[False]"
"[636.72, 1, 6, 1996, 1]","[1]","1","[ True]"
"[158.12, 0, 0, 2002, 1]","[1]","2","[False]"
"[842.912, 0, 3, 1988, 1]","[0]","0","[ True]"
"[720.9, 0, 1, 2005, 1]","[1]","2","[False]"
"[641.659, 0, 1, 2001, 1]","[1]","1","[ True]"
"[650.1, 0, 0, 2010, 1]","[2]","2","[ True]"
"[928.0, 0, 0, 2009, 1]","[1]","2","[False]"
"[823.912, 0, 0, 2002, 1]","[1]","1","[ True]"
"[841.914, 0, 1, 2004, 1]","[1]","1","[ True]"
"[917.14760613, 0, 1, 2006, 1]","[1]","2","[False]"
"[923.244, 0, 0, 1980, 1]","[1]","1","[ True]"
"[658.1, 0, 0, 2012, 1]","[1]","3","[False]"
"[971.4002, 0, 0, 1988, 0]","[0]","1","[False]"
"[711.40971, 0, 0, 1990, 1]","[1]","1","[ True]"
"[663.53, 0, 1, 1997, 1]","[1]","0","[False]"
"[515.84, 0, 0, 1999, 1]","[1]","1","[ True]"
"[780.92, 0, 0, 1989, 1]","[1]","0","[False]"
"[305.568, 0, 2, 2001, 1]","[1]","1","[ True]"
"[305.8, 0, 0, 2001, 1]","[1]","1","[ True]"
"[928.0, 2, 3, 2011, 1]","[2]","1","[False]"
"[971.417, 0, 0, 1996, 1]","[1]","1","[ True]"
"[796.962, 0, 0, 2012, 1]","[2]","3","[False]"
"[927.8454, 0, 0, 1986, 0]","[0]","1","[False]"
