"[305.8009, 0, 0, 2004, 1]","[1]","1","[ True]"
"[297.42092, 0, 0, 1995, 1]","[1]","1","[ True]"
"[796.332092, 0, 1, 2013, 0]","[1]","1","[ True]"
"[646.78, 0, 0, 1999, 1]","[1]","1","[ True]"
"[652.3024, 0, 0, 1976, 1]","[1]","1","[ True]"
"[970.004, 0, 0, 2013, 0]","[3]","2","[False]"
"[150.0, 1, 0, 2011, 0]","[2]","3","[False]"
"[928.41, 0, 0, 1980, 1]","[0]","0","[ True]"
"[641.64, 0, 0, 1989, 0]","[1]","1","[ True]"
"[796.52, 0, 0, 2004, 1]","[1]","1","[ True]"
"[378.1, 0, 0, 2011, 1]","[1]","3","[False]"
"[789.41242, 0, 0, 2001, 1]","[1]","1","[ True]"
"[923.33, 0, 0, 1983, 1]","[0]","0","[ True]"
"[958.104, 0, 0, 2001, 1]","[1]","1","[ True]"
"[629.45, 0, 0, 2009, 0]","[1]","2","[False]"
"[771.0, 1, 0, 2014, 1]","[2]","2","[ True]"
"[530.076, 0, 0, 2011, 0]","[3]","3","[ True]"
"[942.05, 0, 0, 2010, 0]","[1]","1","[ True]"
"[131.0, 0, 0, 1991, 1]","[1]","1","[ True]"
"[612.022, 0, 1, 2002, 1]","[1]","0","[False]"
"[823.0873808375, 0, 0, 1997, 0]","[1]","1","[ True]"
"[395.22, 0, 0, 1999, 0]","[1]","0","[False]"
"[398.2, 0, 0, 1988, 0]","[1]","1","[ True]"
"[1.942, 0, 0, 1998, 0]","[1]","1","[ True]"
"[330.9714, 2, 6, 2012, 1]","[1]","3","[False]"
"[617.564, 0, 0, 1998, 0]","[1]","1","[ True]"
"[248.22092, 0, 0, 1992, 1]","[1]","1","[ True]"
"[915.357, 0, 0, 2009, 0]","[2]","2","[ True]"
"[951.03, 0, 1, 1989, 1]","[1]","1","[ True]"
"[650.1, 4, 2, 2004, 1]","[2]","1","[False]"
"[919.690442, 1, 0, 2009, 0]","[2]","3","[False]"
"[646.724, 0, 0, 2002, 0]","[1]","1","[ True]"
"[917.298204, 0, 0, 2006, 1]","[1]","2","[False]"
"[155.9, 1, 0, 2011, 1]","[2]","2","[ True]"
"[973.7092, 1, 0, 2003, 0]","[1]","1","[ True]"
"[613.7, 0, 1, 2013, 0]","[1]","3","[False]"
"[551.6, 0, 0, 2002, 1]","[1]","0","[False]"
"[641.5, 0, 0, 2003, 1]","[2]","1","[False]"
"[775.0, 0, 0, 2008, 0]","[1]","2","[False]"
"[616.86506, 0, 0, 2014, 1]","[3]","3","[ True]"
"[574.998, 0, 0, 1990, 0]","[1]","0","[False]"
"[428.2, 0, 0, 2009, 0]","[2]","3","[False]"
"[200.9, 1, 1, 2009, 0]","[2]","2","[ True]"
"[843.914, 0, 1, 2006, 1]","[1]","2","[False]"
"[4.16, 5, 2, 2012, 1]","[3]","2","[False]"
"[128.0, 1, 1, 2007, 1]","[1]","1","[ True]"
"[918.6104, 0, 0, 1998, 1]","[1]","1","[ True]"
"[808.82, 0, 0, 1988, 0]","[1]","0","[False]"
"[796.962, 0, 0, 1995, 0]","[1]","1","[ True]"
"[616.8821, 0, 4, 1997, 0]","[1]","0","[False]"
"[782.1, 0, 0, 1983, 0]","[1]","0","[False]"
"[641.594, 0, 0, 1997, 1]","[1]","1","[ True]"
"[4.165, 8, 0, 2008, 0]","[2]","2","[ True]"
"[296.155, 0, 0, 1996, 0]","[1]","1","[ True]"
"[747.8872, 0, 0, 2001, 0]","[1]","1","[ True]"
"[158.1, 0, 0, 2004, 1]","[1]","1","[ True]"
"[848.0, 0, 0, 1992, 1]","[1]","0","[False]"
"[641.812, 0, 0, 2007, 1]","[2]","2","[ True]"
"[812.5408, 0, 0, 2000, 0]","[1]","1","[ True]"
"[799.1, 0, 0, 1987, 1]","[1]","0","[False]"
"[789.4009, 0, 4, 2002, 1]","[1]","1","[ True]"
"[842.00803, 0, 0, 1997, 1]","[1]","1","[ True]"
"[747.0, 7, 13, 1991, 1]","[1]","1","[ True]"
"[615.32433, 0, 0, 1999, 1]","[1]","1","[ True]"
"[571.8, 0, 0, 2009, 0]","[1]","1","[ True]"
"[833.8, 0, 0, 2000, 1]","[1]","1","[ True]"
"[613.28432, 0, 0, 2010, 0]","[2]","2","[ True]"
"[971.37, 0, 0, 1991, 0]","[1]","0","[False]"
"[914.49048412, 0, 2, 2013, 0]","[1]","3","[False]"
